id,url,platforma,tytul,cena,zrodlo_aktualizacja,marka,model,wersja,generacja,rocznik,przebieg,paliwo,pojemnosc,moc,nadwozie,kolor,skrzynia,naped,kraj,zarejestrowany,nr_rejestracyjny,data_dodania,ostatnia_aktualizacja,first_seen,last_seen,is_active,miasto,wojewodztwo,typ_sprzedawcy,liczba_zdjec,liczba_opcji,wyposazenie,opis,kategoria
31826,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35s12-ID6HIup5.html,otomoto,iveco Daily,22900,2026-01-19 07:25:27,Iveco,Daily 35S12,,,2008,383831,Diesel,2287,116,Furgon (blaszak),Biały,Automatyczna,,Włochy,Tak,,2026-01-21 14:08:07,2026-01-21 14:08:09,2026-01-21 14:08:07,2026-01-21 14:08:09,1,Sadlinki,Pomorskie,Dealer,19.0,,,"Witam. Posiadamy do sprzedania Iveco sprowadzonego z Włoch. Samochód jest po wszystkich opłatach, przygotowany do rejestracji w kraju. Auto jest w pełni sprawne w super stanie po kompleksowym przeglądzie mechanicznym. Wymieniony kompletny rozrząd, olej + filtry, tarcze i klacki przód+tył, pompa wody, pasek klinowy, łożysko piasty, linki hamulcowe. Faktura VAT23% Do podanej ceny należy doliczyć podatek Vat. Dane techniczne: Marka: Iveco Model: Daily 35S12 Pojemność silnika: 2.3 Moc: 116km Skrzynia biegów: Automatyczna Ładowność: 1185kg W razie pytań proszę o kontakt. Nasza firma istnieje od 2008 roku i zajmuje się importem, sprzedażą, wynajmem i naprawą maszyn budowlanych, rolniczych, wózków widłowych i urządzeń dla przemysłu. Do naszych klientów podchodzimy z życzliwością i zaangażowaniem, a naszym priorytetem jest ich zadowolenie oraz przede wszystkim uczciwe podejście. W naszej ofercie znajdują się również części i osprzęt do maszyn budowlanych, rolniczych oraz wyposażenie magazynów. ""Ogłoszenie nie stanowi oferty w myśl art. 66 kodeksu cywilnego i jest tylko informacją handlową"" Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia.",dostawcze
31825,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35c14-2-3-140-km-2018r-salon-izoterma-chlodnia-mroznia-agregat-zasilanie-zew-250-tys-km-ID6HPBoc.html,otomoto,iveco Daily,49800,2026-01-19 07:37:00,Iveco,Daily 35C14 2.3 140 KM 2018r SALON Izoterma Chłodnia Mroźnia Agregat zasilanie zew. 250 tyś km,,,2018,250000,Diesel,2287,140,Chłodnia/izoterma,Biały,Manualna,,Polska,Tak,,2026-01-21 14:08:05,2026-01-21 14:08:07,2026-01-21 14:08:05,2026-01-21 14:08:07,1,Poznań,Wielkopolskie,Prywatny,29.0,12.0,"ABS, Alarm, ASR (kontrola trakcji), Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja manualna, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Wspomaganie kierownicy","Witam. Mam do sprzedania w bardzo dobrym stanie samochód dostawczy ( do 3.5 T na kat B ) IVECO DAILY 35C14 z rocznika 2018. Mechanicznie bez uwag, silnik pracuje bardzo ładnie, skrzynia, most. Auto do jazdy. Auto zakupione w POLSKIM salonie. Wizualnie bardzo ładny bez uszkodzeń w ORYGINALE. Wnętrze pojazdu zadbane i czyste, siedzenia nie podarte. Agregat CARRIER XARIOS 350 - 100% sprawny, z zasilanie zawnętrznym ( również działa ). Winda DHOLLANDIA DHLM10 udzwig 1000kg W pełni sprawna. Wymiary Izotermy : 345 x 225 x 195 Aktualny UDT ( księga rewizyjna), przegląd. Pojazd bogato wyposażony, klima, elektryka , fotel pneumatyczny, tempomat Ogólny stan auta oceniam na bardzo dobry. Więcej informacji udzielam tel. CENA EXPORT",dostawcze
31824,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HMSYp.html,otomoto,iveco Daily,56900,2026-01-19 08:02:00,Iveco,daily,,,2012,251000,Diesel,3000,150,Wywrotka,Czarny,Manualna,,,Tak,,2026-01-21 14:08:03,2026-01-21 14:08:05,2026-01-21 14:08:03,2026-01-21 14:08:05,1,Kazimierza Wielka,Świętokrzyskie,Prywatny,14.0,,,"iveco 40c18 krótki Opis -Iveco daily 3500 dmc -silnik 3,0 180 km -roztaw osi 3,00 -nowa zabudowa 3 stronna wymiary 320x210 -hak 3500 kg -rama w oryginale nie malowana -kabina nie malowana w super stanie -klimatyzacja -blokada tylnego mostu -elektryczne szyby -fotel pompowany -koła podwójne - bliżniak -fakt vat-niska -POLECAM ŁADNY STAN SAMOCHODU -Iveco daily 35c18 -Kat B -Dmc 3500kg -nowa zabudowa 3-stronna 410x2010 -rozstaw osi 4100 -silnik 3,0 -koła podwójne -blizniak -hak-3500 kg -samochod sprowadzony zarejestrowany -rama oraz kabina wzorowym stanie -silnik - skrzynia-dyfer stan ok -fakt vat -niska Zamiana na busa lub małą chlodnie cena przy zamianie 59900 iveco 2,3 120 km kiper 320x200 doinwestowany stan techniczny bardzo dobry po wiekszym przegladzie nie dawno zrobione: -oleje silnik skrzynia most -filtry -rozrząd -6-szt opon nowe -egr-nowy -resor przód nowy -łaczniki tył nowe -sprzegło +siłownik -nowe oczywiscie samochod nosi slady normalnego urzytkowania naloty na ramie rudego są ale to tylko naloty pod dobrym cisnieniem ciepłej wody zejdzie .ąle teraz warunki na to nie sprzyjają...wiecej info tel. POLECAM",dostawcze
31823,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-doka-brygadowka-35c15-35c13-35c14-35c15-35c16-ID6HQTk8.html,otomoto,iveco Daily,94000,2026-01-19 08:22:00,Iveco,"DAILY DOKA BRYGADOWKA  35C15,,35C13,,35C14,,35C15,,35C16",,,2016,61061,Diesel,2300,150,Doka,Biały,Manualna,,Francja,,,2026-01-21 14:07:59,2026-01-21 14:08:03,2026-01-21 14:07:59,2026-01-21 14:08:03,1,Wolbrom,Małopolskie,Dealer,13.0,15.0,"ABS, ASR (kontrola trakcji), CB radio, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Hak/Zaczep, Immobilizer, Wspomaganie kierownicy, Wielofunkcyjna kierownica, Tempomat, Radio fabryczne, Poduszka powietrzna kierowcy, Klimatyzacja manualna, Komputer pokładowy","-OPIS -TELEFON DO KONTAKTU -ROBERT -ADAM -Posiadam w ofercie IVECO DAILY Doka Brygadówka -Rok 2016 -Moc 150 KM -Skrzynia biegów: manualna -DMC 3.5 T ( prawojazdy kat.B ) -HAK 3.5T -Wymiary zabudowy : -Długość : 3.00 m -Szerokość : 2.06 m -Niski udokumentowany przebieg (wpisujemy na fakturze) -NASZA FIRMA OFERUJE RÓWNIEŻ MOŻLIWOŚĆ -MONTAŻU DOWOLNEJ ZABUDOWY NA SAMOCHODZIE POD POTRZEBY KLIENTA : - Żurawie hydrauliczne - Wywrotki robione na markowych pompach oraz tłokach HYVA - Skrzynie ładunkowe z plandeką/firanką - Chłodnie / mroźnie +20/-20 - Kontenery / izotermy -Windy ( podesty hydrauliczne o udźwigach 500/750/1000 kg ) -MOŻLIWOŚĆ DOPOSAŻENIA SAMOCHODU: - Poduszki pneumatyczne - Wzmocnienie resorów - Skrzynki narzędziowe - Oświetlenie ostrzegawcze - Najazdy samochodowe - Różnego rodzaju nadbudówki - Mocowania do pasów - Wciągarki - Plandeki na ładunek - Hak holowniczy -W naszej ofercie znajdziecie różnego rodzaju samochody dostawcze oraz ciężarowe : - Wywrotki/kipry ( TRZY STRONNE ) - Skrzyniowe ( FIRANKI,PLANDEKI,BURTOFIRANKI,PLATFORMY ) - Kontenery ( 8,10,11,12 EURO PALET ) - Kontenery ( CHŁODNICZE,MROŻNICZE ) - Brygadówki , DOKI( 6,7 osób ) - Blaszaki (FURGONY) - Możliwość zrobienia zabudowy specjalistycznej -Komplet dokumentów do rejestracji + ubezpieczenie -Wszystkie formalności na miejscu -Posiadamy w ciągłej ofercie kilkadziesiąt samochodów, co oznacza szeroki wybór dla naszych klientów. -Możliwość KREDYTU -LUB LEASINGU -INFORMACJA - KREDYT , LEASING , TEL : PRZY KAŻDYM NASZYM OGŁOSZENIU PODAWANY JEST NR IDENTYFIKACJI POJAZDU VIN (GDYŻ NASZA FIRMA NIE MA NIC DO UKRYCIA!) DZIĘKI CZEMU KLIENT MOŻE SAM PRZED ZAKUPEM SPRAWDZIĆ ZGODNOŚĆ PRZEBIEGU . Godziny otwarcia : PONIEDZIAŁEK - PIĄTEK 8-19 SOBOTA 8-15 Adres: 32-340 WOLBROM GOŁACZEWY UL.CHEŁMSKA 115",dostawcze
31822,https://www.otomoto.pl/dostawcze/oferta/iveco-35c13-35c14-35c15-ID6HP9vk.html,otomoto,iveco Daily,76000,2026-01-19 08:37:45,Iveco,"35C13, 35C14, 35C15",,,2016,209921,Diesel,2287,130,Wywrotka,Biały,Manualna,,Francja,,,2026-01-21 14:07:56,2026-01-21 14:07:59,2026-01-21 14:07:56,2026-01-21 14:07:59,1,Chyżne,Małopolskie,Dealer,13.0,9.0,"Poduszka powietrzna pasażera, Poduszka powietrzna kierowcy, Klimatyzacja manualna, Komputer pokładowy, Elektryczne szyby, Centralny zamek, Immobilizer, Wspomaganie kierownicy, Radio fabryczne","TELEFON: TELEFON: IVECO 35C13, 130 KM, 93kW pojemność silnika 2287cm3 data 1 szej rej. 16-11-2016 UDOKUMENTOWANY PRZEBIEG !!! rok prod. 2016 WYWROTKA 3 STRONNA , KIPPER , SKRZYNIA dł. skrzyni 3.60 rozstaw osi 3.45 Wywrot NOWY Półrama ocynkowana Burty stalowe, malowane na gorąco, proszkowane Auto sprowadzone. Zadbane, czyste, MOŻLIWOŚĆ SPRZEDAŻY SAMEGO PODWOZIA Auto sprowadzone z Francji Zdjęcia odzwierciedlają stan rzeczywisty samochodu. -posiada kpl dokumentów -gotowy do rejestracji -bezwypadkowy -air bag -el lusterka -wspomaganie kierownicy - skrzynia biegów manualna 6 ciobiegowa - klimatyzacja MOŻLIWOŚĆ ZAŁOŻENIA DO SAMOCHODU: - Poduszki pneumatyczne - Wzmocnienie resorów - Skrzynki narzędziowe - Mocowania do pasów - Hak holowniczy WSZYSTKIE FORMALNOŚCI ZAŁATWIAMY NA MIEJSCU WYSTAWIAMY FAKTURĘ VAT 23% + UBEZPIECZENIE NA MIEJSCU --- NIE INTERESUJĄ NAS INNE POJAZDY W ROZLICZENIU--- Możliwość zakupu auta na kredyt leasing bez zaświadczeń z zus, us Finansowanie: - wyliczenie rat w 15 min - uproszczona procedura - bez zaświadczeń, szybko i solidnie -minimum formalności - INFORMACJA - KREDYT , LEASING , TEL : , SPRZEDAŻ SAMOCHODÓW DOSTAWCZYCH CHŁODNI I BUSÓW W ofercie także ramy, kontenery, windy, agregaty oraz samochody osobowe SZEROKI WYBÓR AUT!!! --- Atrakcyjne ceny samochodów --- Zadzwoń i zapytaj o ofertę PRZY KAŻDYM NASZYM OGŁOSZENIU PODAWANY JEST NR IDENTYFIKACJI POJAZDU VIN (GDYŻ NASZA FIRMA NIE MA NIC DO UKRYCIA!) DZIĘKI CZEMU KLIENT MOŻE SAM PRZED ZAKUPEM SPRAWDZIĆ ZGODNOŚĆ PRZEBIEGU . Godziny otwarcia : PONIEDZIAŁEK - PIĄTEK 8-18 SOBOTA 8-14 Adres: 34-481 CHYŻNE, CHYŻNE 207 ''Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu Cywilnego. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia.'' SERDECZNIE ZAPRASZAMY ''GRABRO''",dostawcze
31821,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-70c17-ID6HDvV8.html,otomoto,iveco Daily,108000,2026-01-19 08:41:00,Iveco,DAILY 70C17,,,2015,110000,Diesel,2998,170,Wywrotka,Biały,Manualna,,Francja,,,2026-01-21 14:07:54,2026-01-21 14:07:56,2026-01-21 14:07:54,2026-01-21 14:07:56,1,Wolbrom,Małopolskie,Dealer,15.0,14.0,"ABS, Bluetooth, Centralny zamek, Elektryczne szyby, Hak/Zaczep, Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Tachograf, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","TEL Na sprzedaż solidne i gotowe do pracy IVECO Daily 70C17 z 2015 roku – niezawodny koń roboczy z mocnym silnikiem 3.0 i praktyczną zabudową wywrotki hydraulicznej, idealny do prac budowlanych, brukarskich i transportu materiałów sypkich. DANE TECHNICZNE: Rok produkcji: 2015 Przebieg: zaledwie 109 000 km – bardzo mały jak na ten segment! Silnik: 3.0 Diesel Moc: 170 KM – dynamiczny, oszczędny i trwały Napęd: Na tylne koła Skrzynia biegów: Manualna DMC: 7.0 tony – kat. C ZABUDOWA – WYWRÓTKA Hydraulika 2 siłowniki – stabilna i mocna konstrukcja Wywrot – maksymalna funkcjonalność na budowie Idealna do transportu kruszywa, piasku, ziemi czy gruzu Rama i podłoga w świetnym stanie – bez oznak przeciążenia STAN TECHNICZNY I WIZUALNY: Pojazd w bardzo dobrym stanie, gotowy do pracy od zaraz Regularnie serwisowany, zadbany, bezwypadkowy Silnik, skrzynia i hydraulika pracują wzorowo Możliwość wystawienia faktury VAT Gotowy do ciężkiej pracy bez dodatkowego wkładu finansowego Idealny dla firm budowlanych, ogrodniczych, komunalnych i nie tylko IVECO Daily 70C17 WYWRÓTKA – Pewna inwestycja dla Twojej firmy! Zadzwoń, obejrzyj, przetestuj – warto!",dostawcze
31820,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HDxWA.html,otomoto,iveco Daily,85000,2026-01-19 08:41:00,Iveco,Daily,,,2016,120000,Diesel,2289,136,Skrzynia,Biały,Manualna,,Litwa,,,2026-01-21 14:07:51,2026-01-21 14:07:54,2026-01-21 14:07:51,2026-01-21 14:07:54,1,Wolbrom,Małopolskie,Dealer,12.0,12.0,"ABS, Bluetooth, Centralny zamek, Elektryczne szyby, Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio niefabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","Sprzedam IVECO Daily 35C12 z 2016 roku – wersja DOKA (podwójna kabina) na 7 osób. Idealny samochód do firmy, do transportu ludzi i materiałów. Auto w bardzo dobrym stanie, zadbane i gotowe do pracy! Rok produkcji: 2016 Przebieg: 120 000 km – oryginalny Silnik 2.3 Diesel – oszczędny i dynamiczny Skrzynia ładunkowa otwarta, aluminiowa Manualna skrzynia biegów Dopuszczalna masa całkowita (DMC): 3.5 tony – kat. B Dane techniczne: Model: Iveco Daily 35C12 DOKA Liczba miejsc: 7 Nadwozie: Skrzynia ładunkowa otwarta (aluminiowa burta) Napęd: Na tylne koła Skrzynia: Manualna Kolor: Biały Stan techniczny: Auto bezwypadkowe, użytkowane w lekkiej eksploatacji. Silnik, zawieszenie i układ przeniesienia napędu w bardzo dobrym stanie. Skrzynia ładunkowa czysta, burty w dobrym stanie. Brak oznak korozji – rama zdrowa. Wyposażenie: Elektryczne szyby Centralny zamek Radio CD Wspomaganie kierownicy ABS Komputer pokładowy Lokalizacja: Faktura VAT Auto gotowe do jazdy – bez wkładu finansowego. Możliwość sprawdzenia na miejscu – zapraszam do kontaktu! TEL: LOKALIZACJA : 32-340 WOLBROM GOŁACZEWY UL PIASKI 134a",dostawcze
31819,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HDvTB.html,otomoto,iveco Daily,110000,2026-01-19 08:42:00,Iveco,Daily,,,2015,159000,Diesel,2289,139,Wywrotka,Biały,Manualna,,Francja,,,2026-01-21 14:07:48,2026-01-21 14:07:51,2026-01-21 14:07:48,2026-01-21 14:07:51,1,Wolbrom,Małopolskie,Dealer,14.0,13.0,"ABS, Bluetooth, Centralny zamek, Elektryczne szyby, Hak/Zaczep, Klimatyzacja manualna, Immobilizer, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","TEL KONTAKTOWY : IVECO Daily DOKA BRYGADÓWKA | 7 MIEJSC | ELEKTRYCZNY WYWRÓT | HAK 3,5t | 2015r | 160 000 km | MANUAL Na sprzedaż IVECO Daily DOKA – praktyczna i mocna brygadówka z wywrotem elektrycznym, idealna dla firm budowlanych, brukarskich, drogowych czy ogrodniczych. Wersja 7-osobowa – zabierzesz całą ekipę i sprzęt jednym kursem! NAJWAŻNIEJSZE CECHY: Silnik: 2.3 Moc: dynamiczna i niezawodna jednostka Skrzynia: manualna – precyzyjna i trwała Napęd: na tylne koła Rok produkcji: 2015 Przebieg: tylko 160 000 km – realny i potwierdzony Liczba miejsc: 7 (DOKA – podwójna kabina) Hak: z homologacją do 3,5 tony uciągu Zabudowa: wywrotka z elektrycznym sterowaniem – szybka, cicha i wydajna ZABUDOWA – WYWRÓT: wywrot z siłownikiem elektrycznym – bez potrzeby montażu PTO Stabilna stalowa konstrukcja – gotowa do pracy z ciężkimi materiałami Idealna do przewozu kruszywa, ziemi, gruzu, drewna i sprzętu WYPOSAŻENIE: Klimatyzacja Elektryczne szyby i lusterka Centralny zamek Radio ABS, ESP Komputer pokładowy Wygodne fotele dla całej brygady STAN TECHNICZNY I WIZUALNY: Samochód w pełni sprawny, gotowy do pracy Silnik, skrzynia i hydraulika działają bez zarzutu Regularnie serwisowany, zadbany egzemplarz Rama i zabudowa w bardzo dobrym stanie Faktura VAT 23% | Możliwość leasingu lub zakupu na firmę IVECO gotowe do pracy od zaraz – bez dodatkowych kosztów IVECO Daily DOKA – Zabierz ludzi, sprzęt i materiał jednym autem! Dzwoń – auto do obejrzenia na miejscu, możliwość jazdy próbnej!",dostawcze
31818,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HDvXD.html,otomoto,iveco Daily,72000,2026-01-19 08:43:00,Iveco,DAILY,,,2017,140000,Diesel,2289,160,Furgon (blaszak),Biały,Manualna,,Francja,,,2026-01-21 14:07:45,2026-01-21 14:07:48,2026-01-21 14:07:45,2026-01-21 14:07:48,1,Wolbrom,Małopolskie,Dealer,10.0,15.0,"ABS, Bluetooth, Centralny zamek, Czujniki parkowania, Elektryczne szyby, Hak/Zaczep, Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Przesuwane drzwi, Radio fabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","TEL Na sprzedaż IVECO Daily 35C16 Furgon MAXI – niezawodny i pojemny samochód dostawczy, idealny do intensywnej pracy w transporcie lokalnym i dalekobieżnym. Świetna opcja zarówno dla firm, jak i osób prywatnych poszukujących przestronnego i mocnego auta. DANE TECHNICZNE: Silnik: 2.3 Diesel Moc: 160 KM Skrzynia biegów: Manualna Napęd: Na tylne koła Rok produkcji: 2017 Przebieg: TYLKO 140 000 km – oryginalny Norma emisji: EURO 6 – wjazd do stref czystego transportu bez problemu WERSJA MAXI – FURGON: Maksymalnie wydłużona i podwyższona wersja – ogromna przestrzeń ładunkowa Idealna do przewozu towarów wielkogabarytowych, paczek, mebli czy sprzętu Solidna konstrukcja, odporna na eksploatację Dopuszczalna masa całkowita: 3,5 t – prowadzenie na kat. B! STAN TECHNICZNY I WIZUALNY: Samochód w świetnym stanie, nie wymaga wkładu finansowego Utrzymany czysto i schludnie – zarówno wewnątrz, jak i na zewnątrz Regularnie serwisowany – gotowy do pracy od zaraz Możliwa faktura VAT / pełna FV 23% Możliwość sprawdzenia auta na miejscu lub w dowolnym serwisie Idealny do pracy w firmie kurierskiej, przeprowadzkowej, budowlanej i wielu innych branż IVECO Daily MAXI – Przestrzeń, moc i niezawodność w jednym! Nie czekaj – zadzwoń i umów się na oględziny!",dostawcze
31817,https://www.otomoto.pl/dostawcze/oferta/iveco-35c14-doka-dobel-kabina-wywrotka-ID6HQTuM.html,otomoto,iveco Daily,69900,2026-01-19 08:46:00,Iveco,35C14 Doka Dobel kabina wywrotka,,,2016,169000,Diesel,2300,146,Doka,Biały,Manualna,,Francja,,,2026-01-21 14:07:43,2026-01-21 14:07:45,2026-01-21 14:07:43,2026-01-21 14:07:45,1,Ratowice,Dolnośląskie,Prywatny,7.0,13.0,"Alarm, ABS, ASR (kontrola trakcji), Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Hak/Zaczep, Komputer pokładowy, Poduszka powietrzna kierowcy, Poduszka powietrzna pasażera, Radio fabryczne, Wielofunkcyjna kierownica, Wspomaganie kierownicy","udokumentowany przebieg od pierwszego właściciela, rozstaw osi- 3.75 hak-3500 kg wywrotka oryginał jpm dł-2400 szer- 2000 mm . 100% sprawny samochód gotowy do pracy.",dostawcze
31816,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35s16a8-v-p-ID6HP3EW.html,otomoto,iveco Daily,129027,2026-01-19 09:26:20,Iveco,Daily 35S16A8 V/P,,,2022,41500,Diesel,0,156,Furgon (blaszak),Srebrny,Automatyczna,,,Tak,,2026-01-21 14:07:39,2026-01-21 14:07:42,2026-01-21 14:07:39,2026-01-21 14:07:42,1,Wejherowo,Pomorskie,Dealer,18.0,10.0,"ABS, Bluetooth, Czujniki parkowania, Elektryczne szyby, Klimatyzacja automatyczna, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","IVECO DAILY 35S16A8 V/P – DEMO DEALERA – 160 KM – AUTOMAT – PNEUMATYKA AIR PRO Autoryzowany dealer IVECO – Wejherowo Egzemplarz demonstracyjny – zarejestrowany na Dealera Gotowy do pracy od ręki Telefon: 727 575 030 --- NAJWAŻNIEJSZE DANE TECHNICZNE Silnik: 2.3 Diesel – 160 KM Skrzynia: Automatyczna (A8) Zawieszenie: Pneumatyczne na tylnej osi Data 1. rejestracji: 02.02.2023 Przebieg: ok. 41 500 km --- WYMIARY PRZESTRZENI ŁADUNKOWEJ Długość: 3540 mm Wysokość: 1900 mm --- NAJWAŻNIEJSZE WYPOSAŻENIE Klimatyzacja automatyczna Amortyzowany fotel kierowcy (3 stopnie regulacji, lędźwie, podłokietnik) Pełne tapicerowane zagłówki z pianką memory i logo Daily Ławka 2-osobowa z rozkładanym stolikiem Kierownica skórzana, regulowana w dwóch płaszczyznach Deska rozdzielcza Premium (wstawki grafitowe) Kolorowy wyświetlacz TFT --- MULTIMEDIA I ŁĄCZNOŚĆ Radio cyfrowe HI-CONNECT z Bluetooth Sterowanie z kierownicy Wyjścia USB (w tym do ładowania smartfonów/tabletów 4–10 cali) Kamera cofania z liniami pomocniczymi Czujniki parkowania tylne --- BEZPIECZEŃSTWO I SYSTEMY ASYSTUJĄCE Aktywny tempomat ACC z czujnikiem radarowym Układ utrzymywania pasa ruchu LDWS AEBS + hamulec miejski ESP 9. generacji z asystentem wiatru bocznego Układ Traction+ z asystentem zjazdu Poduszka powietrzna kierowcy Światła pełne LED (dzienne, mijania, drogowe) Światła przeciwmgłowe przednie Ogrzewana szyba przednia Alarm i immobiliser --- ELEMENTY UŻYTKOWE I PRAKTYCZNE Zawieszenie pneumatyczne tylnej osi Koło zapasowe w wysuwnym koszu Drzwi tylne dwuskrzydłowe – otwierane do 180° Alternator o stałym prądzie ładowania Kliny pod koła (2 szt.) Lusterka elektrycznie regulowane i podgrzewane Zbiornik paliwa 100 l – tworzywo sztuczne, wlew w słupku B Uchwyty wejściowe na słupku A Uchwyt centralny na dokumenty i urządzenia Półka nad przednią szybą Oświetlenie przestrzeni ładunkowej Podgrzewany zawór odpowietrzania skrzyni korbowej --- CENA Cena: 104 900 pln netto najniższa cena w ciągu ostatnich 30 dni to 110 000 pln netto cena powiązana ze sprzedażą z leasingiem dealera --- DOSTĘPNOŚĆ I OFERTA Zarejestrowane i gotowe do użytkowania Dokumenty do natychmiastowego przerejestrowania Możliwość pozostawienia samochodu w rozliczeniu (tylko bezwypadkowe, z polskich salonów) Atrakcyjne pakiety ubezpieczeń --- ZAPRASZAMY DO KONTAKTU Telefon: 727 575 030 Autoryzowany dealer IVECO – Wejherowo --- Informacja prawna: &gt; Niniejsze ogłoszenie ma charakter wyłącznie informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu Cywilnego. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia. Wyposażenie i ceny mają charakter poglądowy. &gt; W celu uzyskania szczegółowych informacji prosimy o kontakt telefoniczny lub mailowy. --- IVECO – ZAPRASZAMY DO WSPÓŁPRACY! Profesjonalna obsługa Atrakcyjne finansowanie i ubezpieczenia Więcej pojazdów dostępnych od ręki",dostawcze
31815,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35c17-3-0-hpi-super-stan-doka-brygadowka-ID6HNAKF.html,otomoto,iveco Daily,55350,2026-01-19 09:28:00,Iveco,Daily 35c17 3.0 HPI Super Stan doka brygadówka,,,2012,236000,Diesel,2998,170,Doka,Biały,Manualna,,Szwecja,,,2026-01-21 14:07:35,2026-01-21 14:07:39,2026-01-21 14:07:35,2026-01-21 14:07:39,1,Górno,Świętokrzyskie,Dealer,13.0,13.0,"ABS, ASR (kontrola trakcji), Centralny zamek, Hak/Zaczep, Klimatyzacja manualna, Ogrzewanie postojowe, Radio fabryczne, Tempomat, Wspomaganie kierownicy, Wielofunkcyjna kierownica, Poduszka powietrzna kierowcy, Komputer pokładowy, Immobilizer","Mam do sprzedania Iveco Daily 35s17, przebieg tylko 236 tyś km z 2012 roku, pierwsza rejestracja 2012,09,03, w SUPER STANIE Przygotowane do jazdy, nie wymaga absolutnie żadnego wkładu finansowego. Wszystko działa, żadnych błędów. Wnętrze kabiny bardzo czyste nie zniszczone. Silnik bez wycieków niemyty, pracuje ładnie. Rama bez rdzy , Akumulator dobry Szyba czołowa dobra, Opony ładne Webasto ogrzewanie postojowe Klimatyzacja Kamera cofania Regulacja położenia kierownicy, Lusterka el sterowane i podgrzewane, Szyby el sterowane Fotel kierowcy i pasażera amortyzowany i podgrzewany, Tempomat Komputer pokładowy, Może ciągnąć przyczepę 3500 kg Auto do końca serwisowane w serwisie w Szwecji. Mogę zrobić badanie techniczne i ubezpieczenie. Dla zainteresowanych mogę również nagrać filmik i przesłać na whatsup lub messenger, Zapraszam bo warto!!",dostawcze
